#ID	text	majority	agreement	annotations
ABSA16-CE-202:4.1	My next laptop will also be a <TARGET>Mac</TARGET>!	positive	1.0	positive
ABSA16-1439875:1.1	The place is small and intimate and you may feel a little crowded, but the <TARGET>service</TARGET> is excellent and it's great for friends out, a romantic date, or a special occassion.	positive	1.0	positive,positive
ABSA16-CE-B0096VDM8G_34_A1B3PJ2QZABWXO:7.1	Overall, a high quality <TARGET>laptop</TARGET> and a great value considering all this computer has to offer.	positive	1.0	positive
ABSA16-CE-96:3.1	DO NOT BUY <TARGET>GATEWAY</TARGET> COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.	negative	1.0	negative
ABSA16-CE-259:6.1	I also enjoy the fact that my <TARGET>MacBook Pro</TARGET> laptop allows me to run Windows 7 on it by using the VMWare program.	positive	1.0	positive
ABSA16-TR#3:3.1	Good <TARGET>food</TARGET>: my favorite is the seafood spaghetti.	positive	1.0	positive,positive
ABSA16-CE-356:4.1	the <TARGET>mouse</TARGET> on the pad, the left button always sticks.	negative	1.0	negative
ABSA16-CE-235:3.1	So I called <TARGET>customer support</TARGET> (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.	positive	1.0	positive
ABSA16-CE-93:10.1	I do not recommend <TARGET>this company</TARGET> or their products!!!!	negative	1.0	negative
ABSA16-CE-213:1.1	The <TARGET>lcd screen</TARGET> stopped working on mine after 10 months.	negative	1.0	negative
ABSA16-CE-45:7.1	I am ADDICTED to <TARGET>photo booth</TARGET>!	positive	1.0	positive
ABSA16-CE-240:1.1	One drawback, I wish the <TARGET>keys</TARGET> were backlit.	negative	1.0	negative
ABSA16-444818:0.1	Seriously, this <TARGET>place</TARGET> kicks ass.	positive	1.0	positive,positive
ABSA16-626269:2.1	The <TARGET>design</TARGET> and atmosphere is just as good.	positive	1.0	positive,positive
ABSA16-CE-298:3.1	I have used PC's and converting to <TARGET>this MacBook Pro</TARGET> was easy.	positive	1.0	positive
ABSA16-CE-36:8.1	I would totally recommend any other laptop over <TARGET>this pile of grabage</TARGET>.	negative	1.0	negative
ABSA16-CE-349:0.1	I received <TARGET>this laptop</TARGET> as a gift and let me just tell you that its the worst.	negative	1.0	negative
ABSA16-Z#7:4.1	The concept of <TARGET>japanese tapas</TARGET> is newly created and clearly doesn't work.	negative	1.0	negative,negative
ABSA16-CE-B0096VDM8G_34_A1B3PJ2QZABWXO:1.1	<TARGET>Apple</TARGET> is unrivaled in terms of build quality and functionality.	positive	1.0	positive
ABSA16-CE-68:2.1	I like <TARGET>this machine</TARGET> because its very lightweight...	positive	1.0	positive
ABSA16-CE-16:4.1	I will never purchase a <TARGET>HP</TARGET> again ever.	negative	1.0	negative
ABSA16-CE-289:0.1	The <TARGET>acer one compuer</TARGET> is a great computer.	positive	1.0	positive
ABSA16-680345:0.1	This is an amazing place to try some <TARGET>roti rolls</TARGET>.	positive	1.0	positive,positive
ABSA16-CE-93:8.1	I can guarantee this will be the last <TARGET>Dell</TARGET> I will ever purchase!	negative	1.0	negative
ABSA16-CE-B00FU83YWS_12_A35C5C6W0TIZA8:4.1	It seems like <TARGET>Lenovo</TARGET> also makes weird choices about which side to put the powercord and other slots on.	negative	1.0	negative
ABSA16-CE-349:1.1	At first it worked well for a month or so then the system board failed and I send it in to <TARGET>toshiba</TARGET> some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.	negative	1.0	negative
ABSA16-DBG#1:0.2	Dokebi gives Williamsburg the right one-two punch of classic Korean food and <TARGET>fusion twists</TARGET> like pork belly tacos.	positive	1.0	positive,positive
ABSA16-426930:2.1	The <TARGET>cold appetizer dishes</TARGET> taste like the way I remember them to taste when I was growing up in Taiwan.	positive	1.0	positive,positive
ABSA16-CE-173:0.1	The <TARGET>display</TARGET> is awesome.	positive	1.0	positive
ABSA16-1431154:0.1	My wife and I ate here earlier this week and have not stopped ranting and raving about the <TARGET>food</TARGET>.	negative	0.5	negative,positive
ABSA16-1300636:2.2	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh <TARGET>lobster</TARGET>.	positive	1.0	positive,positive
ABSA16-1730127:0.1	You cannot go wrong with this <TARGET>place</TARGET>.	positive	1.0	positive,positive
ABSA16-1448587:1.1	The <TARGET>menu</TARGET> is very limited - i think we counted 4 or 5 entrees.	negative	1.0	negative,negative
ABSA16-1543345:4.1	Always great <TARGET>service</TARGET>!	positive	1.0	positive,positive
ABSA16-476473:2.1	Great <TARGET>atmoshere</TARGET> and worth every bit.	positive	1.0	positive,positive
ABSA16-1353599:4.1	Kind of a small <TARGET>place</TARGET> but I guess if they are not too busy might be able to fit a group or kids.	negative	0.5	negative,neutral
ABSA16-955711:2.1	LOVE the <TARGET>atmosphere</TARGET> - felt like I was in Paris.	positive	1.0	positive,positive
ABSA16-1086478:2.1	The <TARGET>service</TARGET> varys from day to day- sometimes they're very nice, and sometimes not.	neither	0.5	neither,negative
ABSA16-1410878:2.1	Their <TARGET>tuna tartar appetizer</TARGET> is to die for.	positive	1.0	positive,positive
ABSA16-FF#10:11.2	I wish I could like this place more, and I wish someone would retrain the <TARGET>staff</TARGET>.	negative	1.0	negative,negative
ABSA16-1131595:0.1	This <TARGET>place</TARGET> is incredibly tiny.	neither	0.5	neither,negative
ABSA16-565344:2.1	The <TARGET>service</TARGET> was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	positive	1.0	positive,positive
ABSA16-1123262:0.1	I think I've had some the best <TARGET>meals</TARGET> of my life at minnow.	positive	1.0	positive,positive
ABSA16-1632445:0.1	Mermaid Inn is an overall good restaurant with really good <TARGET>seafood</TARGET>.	positive	1.0	positive,positive
ABSA16-1340075:2.2	The atmosphere is noisy and the <TARGET>waiters</TARGET> are literally walking around doing things as fast as they can.	negative	0.5	negative,positive
ABSA16-1417496:4.1	Looking around, I saw a room full of New Yorkers enjoying a real <TARGET>meal</TARGET> in a real restaurant, not a clubhouse of the fabulous trying to be seen.	positive	1.0	positive,positive
ABSA16-1726427:1.5	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, <TARGET>sushi</TARGET> and rolls, two types of sake, and the banana tempura.	positive	1.0	positive,positive
ABSA16-507937:1.1	delicious <TARGET>bagels</TARGET>, especially when right out of the oven.	positive	1.0	positive,positive
ABSA16-CLF#4:11.1	It is quite a spectacular <TARGET>scene</TARGET> i'll give them that.	positive	1.0	positive,positive
ABSA16-1387314:2.1	The <TARGET>filet mignon dish</TARGET> was superb!	positive	1.0	positive,positive
ABSA16-CLF#5:5.1	We were drawn into the <TARGET>belly dancing show</TARGET> that captivated the crowd.	positive	1.0	positive,positive
ABSA16-PP#9:1.1	I think the <TARGET>pizza</TARGET> is so overrated and was under cooked.	negative	1.0	negative,negative
ABSA16-Z#3:3.1	Great <TARGET>sake</TARGET>!	positive	1.0	positive,positive
ABSA16-436868:3.1	Calling the <TARGET>place</TARGET> Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.	negative	1.0	negative,negative
ABSA16-1726473:3.1	A <TARGET>Thai restaurant</TARGET> out of rice during dinner?	negative	1.0	negative,negative
ABSA16-Z#9:1.1	The <TARGET>boths</TARGET> are not as small as some of the reviews make them out to look they're perfect for 2 people.	positive	1.0	positive,positive
ABSA16-TM#3:3.2	The food was good, the <TARGET>place</TARGET> was clean and affordable.	positive	1.0	positive,positive
ABSA16-1500453:2.4	The food is delicious - from the specials to the <TARGET>regular menu-fare</TARGET>, the dishes are never a disappointment.	positive	1.0	positive,positive
ABSA16-FF#3:19.1	This is where it really really gets bad: the <TARGET>manager</TARGET> said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.	negative	1.0	negative,negative
ABSA16-1496707:2.1	The <TARGET>wine</TARGET> the service was very good too.	positive	1.0	positive,positive
ABSA16-1199480:0.2	Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great <TARGET>food</TARGET>!	positive	1.0	positive,positive
ABSA16-611117:4.1	Thanks <TARGET>Bloom's</TARGET> for a lovely trip.	positive	1.0	positive,positive
ABSA16-1212346:1.1	Took my mom for Mother's Day, and the <TARGET>maitre d'</TARGET> was pretty rude.	negative	1.0	negative,negative
ABSA16-512925:1.1	I really loved the different and inovated touch that's the <TARGET>cheff</TARGET> gives to the food.	positive	1.0	positive,positive
ABSA16-1275154:8.2	Try the lobster teriyaki and the <TARGET>rose special roll</TARGET>.	positive	1.0	positive,positive
ABSA16-875139:0.2	Love the scene first off- the <TARGET>place</TARGET> has a character and nice light to it..very fortunate, location wise.	positive	1.0	positive,positive
ABSA16-Z#9:2.2	The service was extremely fast and attentive(thanks to the <TARGET>service button</TARGET> on your table) but I barely understood 1 word when the waiter took our order.	positive	1.0	positive,positive
ABSA16-1162037:0.3	<TARGET>Planet Thailand</TARGET> has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .	positive	1.0	positive,positive
ABSA16-P#9:4.1	the <TARGET>spinach</TARGET> is fresh, definately not frozen...	positive	1.0	positive,positive
ABSA16-Z#10:0.1	Good <TARGET>Food</TARGET>	positive	1.0	positive,positive
ABSA16-ADLT#10:6.4	great food, great wine list, great service in a great <TARGET>neighborhood</TARGET>...	positive	1.0	positive,positive
ABSA16-1632445:0.2	<TARGET>Mermaid Inn</TARGET> is an overall good restaurant with really good seafood.	positive	1.0	positive,positive
ABSA16-TFS#5:2.1	But $500 for a <TARGET>dinner for two</TARGET> that didn't include Wine?	negative	1.0	negative,negative
ABSA16-EVPK#4:3.1	The <TARGET>crust</TARGET> has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.	positive	1.0	positive,positive
ABSA16-558423:1.2	I also recommend the rice dishes or the different varieties of <TARGET>congee (rice porridge)</TARGET>.	positive	1.0	positive,positive
ABSA16-Z#6:2.3	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate <TARGET>décor</TARGET> will make you feel like you’re no longer in the city.	positive	1.0	positive,positive
ABSA16-1417496:2.1	The <TARGET>dining room</TARGET> is quietly elegant with no music to shout over -- how refreshing!	positive	1.0	positive,positive
ABSA16-1490757:2.3	The prices were CHEAP compared to the quality of service and <TARGET>food</TARGET>.	positive	1.0	positive,positive
ABSA16-ADLT#9:6.1	The <TARGET>farro salad</TARGET> and the mashed yukon potatoes were also extremely tasty.	positive	1.0	positive,positive
ABSA16-1655504:0.1	Have frequented 'ino for several years and the <TARGET>food</TARGET> remains excellent.	positive	1.0	positive,positive
ABSA16-1726473:0.2	Average to good Thai food, but terrible <TARGET>delivery</TARGET>.	negative	1.0	negative,negative
ABSA16-1609375:4.1	Just because it's cheap does NOT mean the <TARGET>portions</TARGET> are small or the food is nasty, IT IS GREAT!	positive	1.0	positive,positive
ABSA16-1126886:1.1	This is by far my favorite <TARGET>place</TARGET> in the neighborhood.	positive	1.0	positive,positive
ABSA16-759781:2.1	Most of the <TARGET>servers</TARGET> are very attentive, friendly and quite attractive.	positive	1.0	positive,positive
ABSA16-433878:0.1	This is a nice pizza place with good <TARGET>selection of thin crust pizza</TARGET> including the Basil slice.	positive	1.0	positive,positive
ABSA16-565344:0.1	I recently tried <TARGET>Suan</TARGET> and I thought that it was great.	positive	1.0	positive,positive
ABSA16-1347423:1.3	The staff was accomodating, the food was absolutely delicious and the <TARGET>place</TARGET> is lovely.	positive	1.0	positive,positive
ABSA16-TM#5:4.1	The only thing that strikes you is the <TARGET>decor</TARGET>?(not very pleasant).	negative	1.0	negative,negative
ABSA16-1367358:2.1	<TARGET>Pizza</TARGET> is terrific, as is homemade pasta.	positive	1.0	positive,positive
ABSA16-561054:2.1	The <TARGET>food</TARGET> is wonderful, tasty and filling, and the service is professional and friendly.	positive	1.0	positive,positive
ABSA16-Y#9:3.3	One special roll and one <TARGET>regular roll</TARGET> is enough to fill you up, but save room for dessert!	positive	1.0	positive,positive
ABSA16-1707201:2.1	The <TARGET>place</TARGET> was nice and calm.	positive	1.0	positive,positive
ABSA16-740923:3.1	Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the <TARGET>chef</TARGET> accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.	negative	1.0	negative,negative
ABSA16-1212346:4.1	Tiny <TARGET>dessert</TARGET> was $8.00...just plain overpriced for what it is.	negative	1.0	negative,negative
ABSA16-1147211:0.1	This <TARGET>place</TARGET> is great.	positive	1.0	positive,positive
ABSA16-744478:0.1	This <TARGET>place</TARGET>, which is only a few months old, is perhaps Queens' biggest secret!	positive	1.0	positive,positive
ABSA16-717570:1.1	The <TARGET>decor</TARGET> is very simple but comfortable.	positive	1.0	positive,positive
ABSA16-BzG#4:2.4	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality <TARGET>ingredients</TARGET> that might otherwise be expected.	positive	1.0	positive,positive
ABSA16-1661043:1.1	<TARGET>Salads</TARGET> are a delicious way to begin the meal.	positive	1.0	positive,positive
